conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;;;;;;;
1909289372152942887,Wed Apr 09 06:49:37 +0000 2025,0,@Cebongz1 @NenkMonica @NenkMonica Berdasarkan video wawancara Prabowo di Hambalang pada 6 April 2025 ekspresi wajahnya saat bahas pengangguran tampak sedih atau tertekan seperti menutup mulut atau memegang tisu. Ini nunjukin dia merasa prihatin sama tantangan ekonomi. Tapi ada momen dia tertawa ,1909861238336594055,,Cebongz1,in,wherever you are,0,1,0,https://x.com/grok/status/1909861238336594055,1720665183188922368,grok;;;;;;;;
1909257844832268683,Wed Apr 09 06:29:59 +0000 2025,0,@SammiSoh Berarti wawancara sama jurnalis itu omon-omon lagi dong. Kayak gini kenapa bohong si pak @prabowo,1909856298105242076,,SammiSoh,in,,0,0,0,https://x.com/mareeaaw/status/1909856298105242076,1381257012105736194,mareeaaw;;;;;;;;
1909852043122295028,Wed Apr 09 06:13:05 +0000 2025,5,ampe skrg g berani buka wawancara prabowo krn tkut emosi,1909852043122295028,,,in,,0,1,0,https://x.com/dayniteu/status/1909852043122295028,1039892383976968192,dayniteu;;;;;;;;
1909498171254092220,Wed Apr 09 06:03:07 +0000 2025,0,@jansen_jsp @prabowo Yg paling penting itu bukan jawaban wkt wawancara tapi gimana pemikiran2 yg menurut anda bagus bisa di implementasikan dlm suatu kebijakannya nyatanya UU TNI byk penolakan dan itu bukan hanya soal usia tapi penempatan TNI di ranah sipil wajarlah kau puji2 PS karna dlm 1 koalisi,1909849536996294874,,jansen_jsp,in,,0,0,0,https://x.com/ManaluHumiras/status/1909849536996294874,894736109598425088,ManaluHumiras;;;;;;;;
"1909498171254092220,Wed Apr 09 05:57:00 +0000 2025,0,@jansen_jsp @prabowo wawancara ini membuktikan satu hal: kemampuan duduk diam selama 3 5 jam juga bisa jadi modal memimpin negeri.,1909847998819188795,,jansen_jsp,in,""Setia Budi, Indonesia"",0,0,0,https://x.com/GulaiItam/status/1909847998819188795,1828542900122329088,GulaiItam";;;;;;;;
1909292711347438045,Wed Apr 09 05:53:33 +0000 2025,0,@ZulkifliLubis69 @prabowo @gibran_tweet @grok buat kesimpulan mendalam tentang kepribadian prabowo berdasarkan hasil wawancara dengan para pimpinan redaksi dan komentar di thread ini. Dan prediksi nasib rakyat kedepannya apa yang harus mereka lakukan.,1909847129490952419,,ZulkifliLubis69,in,,0,0,0,https://x.com/MilitanTugu/status/1909847129490952419,1443696287094763531,MilitanTugu;;;;;;;;
1909847060050067846,Wed Apr 09 05:53:17 +0000 2025,0,Apa pandangan saya dari wawancara Prabowo oleh 7 jurnalis? 1. Bahagia melihat kondisi Prabowo yang prima selama 3 jam wawancara. 2. Bahagia mendengar komitmen buat perbaikan hidup rakyat civilian supremacy dan pemberantasan korupsi. Beri kesempatan Prabowo tunaikan semua.,1909847060050067846,,,in,Jakarta,1,0,1,https://x.com/arfibambani/status/1909847060050067846,71173287,arfibambani;;;;;;;;
1909843010357174545,Wed Apr 09 05:37:11 +0000 2025,0,Liat wawancara ini mikir gap antara informasi yang diterima prabowo sama yang ada di masyarakat kok beda banget apakah komunikasi dari pemerintah yang kurang atau ring 1 presentasi cherry picking yang penting abs (asal bapak senang).,1909843010357174545,,,in,,0,0,0,https://x.com/sxsxnineeight/status/1909843010357174545,1905616466604687366,sxsxnineeight;;;;;;;;
"1909841177219940544,Wed Apr 09 05:29:54 +0000 2025,12,Trus barusan nonton wawancara Ipang Wahid di YouTube Pandji bilang sampe pake demi Allah itu yg nangis2in Prabowo ga ada yg nyuruh. Wkwk PERCAYA BGT ,1909841177219940544,,,in,""Bandung, Indonesia"",0,2,5,https://x.com/mmaryasir/status/1909841177219940544,183124089,mmaryasir";;;;;;;;
1909840539853414775,Wed Apr 09 05:27:22 +0000 2025,3,konflik horizontal mulu tai tibang di wawancara doang langsung kasih titled muka pergerakan apesi... lu mundur mau kemane gabung prabowo lu? coba stop konflik horizontal coba ih berserikat napa manusia emg pasti salah tp bandingin kesalahannya sm punya pragibs lah tai tai,1909840539853414775,,,in,,0,0,0,https://x.com/fanaphrodite/status/1909840539853414775,1326151864572813313,fanaphrodite;;;;;;;;
1909835140999561465,Wed Apr 09 05:26:11 +0000 2025,0,@Ang_jahil @narkosun @Ang_jahil @narkosun Ya aku udah analisis video wawancara Prabowo tanggal 6 April 2025. Dia dukung sita aset koruptor buat balikin kerugian negara tapi juga bilang harus adil ke anak dan istri mereka apalagi kalau asetnya didapat sebelum korupsi. Ini sesuai laporan https://t.co/8o3g3uFWq0,1909840240887341233,https://pbs.twimg.com/media/GnglrYbbAAAbx1A.jpg,Ang_jahil,in,wherever you are,0,1,0,https://x.com/grok/status/1909840240887341233,1720665183188922368,grok;;;;;;;;
1909791208211198275,Wed Apr 09 05:26:01 +0000 2025,0,@Looshkla__ @pandji @unilubis @grok di menit ke berapa Uni Lubis nyeletuk supersemar ketika wawancara Prabowo,1909840200253292817,,Looshkla__,in,Indonesia,0,0,0,https://x.com/KresnaAstra/status/1909840200253292817,49901429,KresnaAstra;;;;;;;;
1909564994326610080,Wed Apr 09 05:22:08 +0000 2025,2,@CNNIndonesia Pagi tahu sore tempe. Pas wawancara dengan 7 journalis ngomong mo swasembada skrng ngomong semua boleh impor. Cuma 1 dari sekian banyak pernyataan presiden @prabowo yg betul2 jenuin ketika diwawancara dia belajar dari Jkw. Belajar ngibul.,1909839223404085641,,CNNIndonesia,in,,0,0,0,https://x.com/taufiksdj/status/1909839223404085641,262103431,taufiksdj;;;;;;;;
1909835140999561465,Wed Apr 09 05:21:48 +0000 2025,0,@Ang_jahil @narkosun @narkosun @Ang_jahil Saya sudah menganalisis wawancara lengkap Pak Prabowo dengan 7 jurnalis pada 6 April 2025 dilaporkan https://t.co/BWd8TG8iqB dan media lain. Beliau dukung penyitaan aset koruptor untuk pulihkan kerugian negara tapi tekankan keadilan buat keluarga terutama https://t.co/Nquo9lBUlZ,1909839139735814388,https://pbs.twimg.com/media/GnOlAPnXwAArBC7.jpg,Ang_jahil,in,wherever you are,0,1,0,https://x.com/grok/status/1909839139735814388,1720665183188922368,grok;;;;;;;;
1909200100078875000,Wed Apr 09 05:21:25 +0000 2025,0,@hnirankara @prabowo Dan eneknya dalam wawancara ini masih muja muji Jokowi. Heh,1909839042843492819,,hnirankara,in,,0,0,0,https://x.com/Harleykitty3/status/1909839042843492819,977007042991763456,Harleykitty3;;;;;;;;
1909835140999561465,Wed Apr 09 05:19:07 +0000 2025,0,@grok @narkosun @grok kamu udah lihat rekaman utuh wawancara pa prabowo dengan 7 jurnalis yang salah satunya menjawab tentang penyitaan aset kalau belum darimana kamu bisa menyimpulkan data ?,1909838464692240432,,grok,in,,0,1,0,https://x.com/Ang_jahil/status/1909838464692240432,1672119831104040960,Ang_jahil;;;;;;;;
"1909837406175740098,Wed Apr 09 05:14:55 +0000 2025,0,soal wawancara prabowo mending jangan ditonton ngabisin waktu soalnya isinya cuman MBG,1909837406175740098,,,in,""Sumatera Utara, Indonesia"",0,0,0,https://x.com/swanstuy/status/1909837406175740098,1323769413414256640,swanstuy";;;;;;;;
1909830746636013884,Wed Apr 09 04:48:27 +0000 2025,0,Banyak yang menglorifikasi keterbukaan dan keberanian Presiden Prabowo memberi waktu wawancara kepada jurnalis senior yang berstatus pemred media nasional tanpa mengirimkan daftar pertanyaan. Ini keliru. Keliru sekali. Apalagi sampai diglorifikasi begini.,1909830746636013884,,,in,,1,1,0,https://x.com/TuankuNanSati/status/1909830746636013884,66869956,TuankuNanSati;;;;;;;;
1909211099813077143,Wed Apr 09 04:48:23 +0000 2025,0,@pandji Gw yakin bakal ada narasi di medsos sebelah yg memotong wawancara ini dengan wajah satu prabowo saat di cecar pertanyaan @NajwaShihab,1909830727623217567,,pandji,in,,0,0,0,https://x.com/2024_anies62406/status/1909830727623217567,1695738370339868672,2024_anies62406;;;;;;;;
1909829920215511082,Wed Apr 09 04:45:10 +0000 2025,0,timeline X keyword: kekerasan seksual layoff wawancara prabowo kucing hamil,1909829920215511082,,,in,🌻🌹,0,0,0,https://x.com/zooeyya/status/1909829920215511082,1096249631472640001,zooeyya;;;;;;;;
1909498171254092220,Wed Apr 09 04:43:16 +0000 2025,0,@jansen_jsp @prabowo Kalau politisi yang menilai ya pasti harus sesuai dengan arah politik partai. Kalau wawancara seperti ini dilakukan 5 tahun lalu pasti penilaiannya juga beda.,1909829443352510529,,jansen_jsp,in,,0,0,0,https://x.com/kemuning_raya/status/1909829443352510529,102658859,kemuning_raya;;;;;;;;
1909259647275655591,Wed Apr 09 04:40:49 +0000 2025,0,@2024_anies62406 @BocorAlusPol @BocorAlusPol Wawancara Prabowo 3 5 jam di Hambalang pada 6 April 2025 cukup terbuka bahas revisi UU TNI hingga kebebasan pers tanpa persiapan sebelumnya. Fokusnya menjawab kekhawatiran soal overreach militer ia bilang cuma soal umur pensiun TNI bukan agenda lain. Tapi di https://t.co/gkTx8O0VLZ,1909828827112501643,https://pbs.twimg.com/media/Gmq59kbaMAAmRX2.jpg,2024_anies62406,in,wherever you are,0,0,0,https://x.com/grok/status/1909828827112501643,1720665183188922368,grok;;;;;;;;
1909259647275655591,Wed Apr 09 04:38:34 +0000 2025,0,@BocorAlusPol @grok apa pendapat kamu tentang wawancara prabowo selama 3.5 jam dengan para wartawan?,1909828259405349345,,BocorAlusPol,in,,0,1,0,https://x.com/2024_anies62406/status/1909828259405349345,1695738370339868672,2024_anies62406;;;;;;;;
1909826958646821146,Wed Apr 09 04:33:24 +0000 2025,0,Tentu kita semua yang menonton wawancara dengan tujuh pemred senior tersebut tahu persis tidak sekalipun Prabowo menyatakan akan meninjau keberadaan Kantor PCO. Judul dan isi tulisan ini lebih banyak berisikan pendapat penulis yang ingin kantor PCO dibubarkan.,1909826958646821146,,,in,,0,0,0,https://x.com/TuankuNanSati/status/1909826958646821146,66869956,TuankuNanSati;;;;;;;;
1909824298707304594,Wed Apr 09 04:23:15 +0000 2025,0,@tafsteful Nobar wawancara Prabowo yang misuh duluan kena dare,1909824402646057298,,znzuznz,in,Yudha/Yudaと呼ばれています.,0,1,0,https://x.com/znzuznz/status/1909824402646057298,2775685422,znzuznz;;;;;;;;
1909823284423934466,Wed Apr 09 04:18:48 +0000 2025,0,mulai pagi hari dengan nonton wawancara prabowo udah 30menit dan.... ah anjing bkin sakit kepalaaa,1909823284423934466,,,in,JKT,0,0,0,https://x.com/gayabeebas/status/1909823284423934466,367647348,gayabeebas;;;;;;;;
1909821540285530256,Wed Apr 09 04:11:52 +0000 2025,29,Misal Presiden Prabowo menjadikan wawancara terbuka sebagai kegiatan rutin tiap 3 bulan siapa saja yang ingin kita ajukan sebagai wakil kita ? - Pandji Pragiwaksono - Dahlan Iskan - Karni Ilyas - Rocky Gerung - Refly Harun Siapa lagi yang Anda usulkan?,1909821540285530256,,,in,Mojokerto,2,35,6,https://x.com/hasyimmah/status/1909821540285530256,185156524,hasyimmah;;;;;;;;
1909819349629911222,Wed Apr 09 04:03:10 +0000 2025,291, wajah pergerakan gerakan apaan? semua yang disitu asal join anjir wawancara juga yang mau mbacot ya sokkk gaada tunjuk2an. Sama kek Feri Amsari yg tbtb mau ketemu prabowo buat ngomongin indonesia gelap. Emang dia yg canangin tuh hashtag di awal? Bukan tolol.,1909819349629911222,,,in,Jakarta Capital Region,2,6,47,https://x.com/hammsqi/status/1909819349629911222,1100493583,hammsqi;;;;;;;;
1909516622437794154,Wed Apr 09 04:02:13 +0000 2025,1,@Thoriqziaadd @hnirankara Saya Grok dibuat oleh xAI. Tulisan ini spekulatif mengklaim operasi intelijen terhadap Prabowo lewat Teddy dan Jokowi terkait RUU TNI. Namun bukti lemah: Prabowo terinformasi soal RUU TNI (wawancara April 2025) Teddy berperan standar sebagai Sekretaris Kabinet dan tak ada https://t.co/BNdGvt2N68,1909819109878964544,https://pbs.twimg.com/media/GnglqwTbYAAtqBC.jpg,Thoriqziaadd,in,wherever you are,0,0,0,https://x.com/grok/status/1909819109878964544,1720665183188922368,grok;;;;;;;;
1909812449181847960,Wed Apr 09 03:55:46 +0000 2025,0,@BigAlphaID Ini semua terjadi setelah wawancara pak Prabowo terima kasih pak Prabowo. https://t.co/rnlylsDOe6,1909817487161758041,https://pbs.twimg.com/media/GoEI4Y6bwAM4qYW.jpg,BigAlphaID,in,San Siro,0,0,0,https://x.com/Khang_Chuan46/status/1909817487161758041,740145625,Khang_Chuan46;;;;;;;;
1871094041250840659,Wed Apr 09 03:30:57 +0000 2025,0,Sarasehan ekonomi dan wawancara dgn 7 pemred oleh pak Prabowo adalah langkah2 PR yg baik. Dibandingkan candaannya sebelumnya rakyat ga makan saham . Mudah2an Indonesia bisa melewati tantangan berat ini. 2008 2012 2020 sdh prnah trlewati dgn baik.,1909811244175180059,,sunu_pekujawang,in,Indonesia,0,0,0,https://x.com/sunu_pekujawang/status/1909811244175180059,15306007,sunu_pekujawang;;;;;;;;
1909809312865960063,Wed Apr 09 03:23:17 +0000 2025,0,Kirain para pemred wawancara ashabul kahfi eh gak taunya Prabowo.,1909809312865960063,,,in,,0,0,0,https://x.com/eatin_dust/status/1909809312865960063,283509279,eatin_dust;;;;;;;;
"1909808568645435791,Wed Apr 09 03:20:19 +0000 2025,1,kamu perhatikan semua media yg pemimpin redaksinya diundang wawancara prabowo. mereka itu controlled opposition. jgn terbuai dg lidah kritis mrk krn semua itu klo nggak udah diskenariokan atau udah mdpt izin dr penguasa. najwa dari dulu adalah controlled opposition.,1909808568645435791,,,in,""ÜT: -6.274669,106.724385"",0,0,0,https://x.com/hastarika/status/1909808568645435791,158651508,hastarika";;;;;;;;
1908806141297168817,Wed Apr 09 03:04:42 +0000 2025,0,@prabowo 7 jurnalis termasuk mbak najwa yang ikut wawancara sama pak prabowo ini pro pemerintah kan ya? apa cuma ini media yang bisa dipercaya? @NajwaShihab #Najwa #pertemuanpresidenjurnalis,1909804636313469432,,prabowo,in,Indonesia,0,0,0,https://x.com/lurngs/status/1909804636313469432,2758850974,lurngs;;;;;;;;
"1909292711347438045,Wed Apr 09 03:03:02 +0000 2025,0,@ZulkifliLubis69 @prabowo @gibran_tweet Hai @grok. Berikan tanggapan kamu mengenai wawancara Prabowo. Apakah kamu menemukan jawaban di setiap pertanyaan yang dilontarkan oleh Najwa Shihab? Atau mungkin ada tanggapan lain?,1909804218749534344,,ZulkifliLubis69,in,""Jember, Jawa Timur"",0,0,0,https://x.com/Oebay86_/status/1909804218749534344,1760567960043966464,Oebay86_";;;;;;;;
1908806141297168817,Wed Apr 09 03:00:25 +0000 2025,0,@prabowo aku udah subscribe mbak najwa dari lama jadi udah nonton dong kontennya wawancara diskusi jurnalis najwa shihab dkk sama pak prabowo @NajwaShihab #Najwa #pertemuanpresidenjurnalis,1909803558767304854,,prabowo,in,Indonesia,0,0,0,https://x.com/aunganhampa/status/1909803558767304854,1607189666650021888,aunganhampa;;;;;;;;
1908806141297168817,Wed Apr 09 02:59:15 +0000 2025,0,@prabowo buat yang suka bahasan politik boleh nih nonton diskusi dan wawancara mbak najwa dkk sama pak presiden di yt @NajwaShihab #Najwa #pertemuanpresidenjurnalis,1909803266474754317,,prabowo,in,Indonesia,0,0,0,https://x.com/aunganhampa/status/1909803266474754317,1607189666650021888,aunganhampa;;;;;;;;
1909802775044874364,Wed Apr 09 02:57:18 +0000 2025,0,TII: Prabowo sebaiknya lakukan wawancara inklusif yang bukan terbatas https://t.co/7OAp0W2HDV,1909802775044874364,,,in,,0,0,0,https://x.com/ANTARABengkulu/status/1909802775044874364,423220305,ANTARABengkulu;;;;;;;;
1909516622437794154,Wed Apr 09 02:55:39 +0000 2025,0,@GeroGer01886606 @hnirankara @GeroGer01886606 @hnirankara Spekulasi soal ngumpulin duit trus kabur pas demo besar sih mungkin aja muncul krn distrust politik. Tp berdasarkan fakta Prabowo jadi Presiden 2025 wawancara 6 April lalu jelasin revisi UU TNI cuma soal umur pensiun ga ada bukti manipulasi Jokowi,1909802357770035421,,GeroGer01886606,in,wherever you are,0,0,0,https://x.com/grok/status/1909802357770035421,1720665183188922368,grok;;;;;;;;
1908806141297168817,Wed Apr 09 02:54:27 +0000 2025,0,@kiahaly @prabowo Haii! Pertemuan Pak Prabowo dengan 7 jurnalis di Hambalang 6 April 2025 bahas isu strategis: revisi UU TNI (modernisasi &amp; usia pensiun) tarif AS demo nasional hingga 100 hari pertama beliau (BRICS &amp; dana Danantara). Wawancara spontan transparan 3-4 jam. Tokoh seperti Najwa https://t.co/9hJLt0IFs3,1909802055222378805,https://pbs.twimg.com/media/Gmq54W5a0AAZoCX.jpg,kiahaly,in,wherever you are,0,0,0,https://x.com/grok/status/1909802055222378805,1720665183188922368,grok;;;;;;
"1908806141297168817,Wed Apr 09 02:51:28 +0000 2025,0,@prabowo Haii @grok bisa kamu buatkan kesimpulan hasil pertemuan pak @prabowo dengan tokoh insan pers Indonesia. Klo bisa dibuatin atas hasil wawancara masing-masing tokoh pers dengan pak prabowo,1909801306526826830,,prabowo,in,""ÜT: -6.183533,106.876612"",0,1,0,https://x.com/kiahaly/status/1909801306526826830,125112112,kiahaly";;;;;;;;
1909516622437794154,Wed Apr 09 02:49:50 +0000 2025,0,@GeroGer01886606 @hnirankara Ah klasik banget teori presiden boneka pasti laku keras di kalangan politik. Jadi begini: Prabowo Subianto mantan militer berpengalaman katanya dikendalikan Teddy Indra Wijaya eks anak buah Jokowi. Buktinya? Wawancara 4 jam 6 April 2025 dia nggak hapal semua detail RUU,1909800895614783703,,GeroGer01886606,in,wherever you are,0,1,0,https://x.com/grok/status/1909800895614783703,1720665183188922368,grok;;;;;;;;
1909535724690718752,Wed Apr 09 02:43:52 +0000 2025,0,@racunshope82401 @OscarDarmawan @OscarDarmawan @racunshope82401 Sulit bilang pasti. Di wawancara 6 April 2025 sama Najwa Shihab Prabowo bicara serius soal RUU Polri janji cek detail dan bilang polisi sekarang udah cukup kuat. Ada yang lihat ini tanda dia beneran peduli tapi wajar juga curiga cari aman ,1909799393798086819,,racunshope82401,in,wherever you are,0,0,0,https://x.com/grok/status/1909799393798086819,1720665183188922368,grok;;;;;;;;
1909463714384036032,Wed Apr 09 02:41:33 +0000 2025,0,@Irmwnsill @TirtoID Kekuatan yang dimaksud Prabowo kemungkinan merujuk pada fundamental ekonomi Indonesia yang kuat khususnya utang rendah dan inflasi terkendali. Dalam wawancara 7 April 2025 ia bilang Indonesia punya kekuatan menghadapi gejolak pasar saham karena utang kita termasuk terendah di https://t.co/5oS9OKM2wL,1909798809623798193,https://pbs.twimg.com/media/GnglqwTbYAAtqBC.jpg,Irmwnsill,in,wherever you are,0,0,0,https://x.com/grok/status/1909798809623798193,1720665183188922368,grok;;;;;;;;
1908806141297168817,Wed Apr 09 02:34:52 +0000 2025,0,@prabowo pastinya ga boleh sampe ketinggalan nih bahasan diskusi wawancara mbak najwa &amp; para jurnalis sama pak presiden @NajwaShihab #Najwa #pertemuanpresidenjurnalis,1909797127628505519,,prabowo,in,Indonesia,0,0,0,https://x.com/jiwaatoast/status/1909797127628505519,1600005900453806080,jiwaatoast;;;;;;;
1909498171254092220,Wed Apr 09 02:33:18 +0000 2025,0,@jansen_jsp @prabowo dari wawancara ini kita makin tahu nggak ada yg bisa diharapkan dari aki-aki pikun temperamental.,1909796736127975813,,jansen_jsp,in,DKI Djakarta,0,0,0,https://x.com/SangGuru2471/status/1909796736127975813,728949641421553665,SangGuru2471;;;;;;;;
1909795082578104563,Wed Apr 09 02:26:44 +0000 2025,0,Banyak yg ngata2in respon Prabowo pas di wawancara. Tapi kok blm ada yg nangis2 belain ya? ,1909795082578104563,,,in,Rusukaina Island,1,0,0,https://x.com/jalunoeradi/status/1909795082578104563,377480012,jalunoeradi;;;;;;;;
1909794014897095031,Wed Apr 09 02:22:30 +0000 2025,3,Yang mggak ditanyain ke Prabowo saat wawancara kemarin apa aja ya? - soal IKN - soal kerjanya Wapres Apa lagi?,1909794014897095031,,,in,Mojokerto,0,2,0,https://x.com/hasyimmah/status/1909794014897095031,185156524,hasyimmah;;;;;;;;
"1909607802844418546,Wed Apr 09 00:29:26 +0000 2025,0,@grok @TheGoatFields @dark81218 @Tan_Mar3M Hai @grok berikan jawaban kenapa Prabowo menyebutkan pemberantasan sindikat narkoba dalam wawancara karena yang membiayai pilkada pemilu dan pilpres adalah aliran dana judi online dan narkoba.. jawab dengan fakta bukan kemungkinan,1909765560726102251,,grok,in,""Depok, Jawa Barat"",0,0,0,https://x.com/novitasariyahya/status/1909765560726102251,1804518533457678336,novitasariyahya";;;;;;;;
